diagnostic,family,fixed_covered,fixed_fraction,fixed_or_copy_covered,fixed_or_copy_fraction,input_profile,population,present,slot_or_operation,split,vocabulary_profile
populated_slot,overall,71086,0.989642210775442,71178,0.9909230126688013,passive,existing_sample,71830,del_object,test,existing_train_val_minocc100
present_operation,overall,66395,0.8198128117745839,67066,0.8280979898256532,passive,existing_sample,80988,addition,test,existing_train_val_minocc100
present_operation,overall,71086,0.989642210775442,71178,0.9909230126688013,passive,existing_sample,71830,deletion,test,existing_train_val_minocc100
populated_slot,overall,377259,1.0,377259,1.0,passive,existing_sample,377259,add_subject,train,existing_train_val_minocc100
populated_slot,overall,377256,0.9999920479034298,377256,0.9999920479034298,passive,existing_sample,377259,add_predicate,train,existing_train_val_minocc100
populated_slot,overall,310667,0.8234846617310654,313595,0.8312459079836398,passive,existing_sample,377259,add_object,train,existing_train_val_minocc100
populated_slot,overall,335724,1.0,335724,1.0,passive,existing_sample,335724,del_subject,train,existing_train_val_minocc100
populated_slot,overall,335724,1.0,335724,1.0,passive,existing_sample,335724,del_predicate,train,existing_train_val_minocc100
populated_slot,overall,332162,0.9893900942440814,332632,0.9907900537346154,passive,existing_sample,335724,del_object,train,existing_train_val_minocc100
present_operation,overall,310664,0.8234767096344952,313592,0.8312379558870696,passive,existing_sample,377259,addition,train,existing_train_val_minocc100
present_operation,overall,332162,0.9893900942440814,332632,0.9907900537346154,passive,existing_sample,335724,deletion,train,existing_train_val_minocc100
populated_slot,overall,80746,1.0,80746,1.0,passive,existing_sample,80746,add_subject,val,existing_train_val_minocc100
populated_slot,overall,80746,1.0,80746,1.0,passive,existing_sample,80746,add_predicate,val,existing_train_val_minocc100
populated_slot,overall,66680,0.825799420404726,67281,0.8332425135610433,passive,existing_sample,80746,add_object,val,existing_train_val_minocc100
populated_slot,overall,71934,1.0,71934,1.0,passive,existing_sample,71934,del_subject,val,existing_train_val_minocc100
populated_slot,overall,71934,1.0,71934,1.0,passive,existing_sample,71934,del_predicate,val,existing_train_val_minocc100
populated_slot,overall,71193,0.9896988906497622,71299,0.9911724636472322,passive,existing_sample,71934,del_object,val,existing_train_val_minocc100
present_operation,overall,66680,0.825799420404726,67281,0.8332425135610433,passive,existing_sample,80746,addition,val,existing_train_val_minocc100
present_operation,overall,71193,0.9896988906497622,71299,0.9911724636472322,passive,existing_sample,71934,deletion,val,existing_train_val_minocc100
populated_slot,conflictWith,17945,1.0,17945,1.0,passive,existing_sample,17945,add_subject,overall,existing_train_val_minocc100
populated_slot,conflictWith,17941,0.9997770966843131,17942,0.9998328225132349,passive,existing_sample,17945,add_predicate,overall,existing_train_val_minocc100
populated_slot,conflictWith,15553,0.8667038172192811,15738,0.8770130955697966,passive,existing_sample,17945,add_object,overall,existing_train_val_minocc100
populated_slot,conflictWith,100612,1.0,100612,1.0,passive,existing_sample,100612,del_subject,overall,existing_train_val_minocc100
populated_slot,conflictWith,100612,1.0,100612,1.0,passive,existing_sample,100612,del_predicate,overall,existing_train_val_minocc100
populated_slot,conflictWith,97002,0.9641195881207013,97009,0.9641891623265615,passive,existing_sample,100612,del_object,overall,existing_train_val_minocc100
present_operation,conflictWith,15549,0.8664809139035943,15735,0.8768459180830315,passive,existing_sample,17945,addition,overall,existing_train_val_minocc100
present_operation,conflictWith,97002,0.9641195881207013,97009,0.9641891623265615,passive,existing_sample,100612,deletion,overall,existing_train_val_minocc100
populated_slot,distinct,13175,1.0,13175,1.0,passive,existing_sample,13175,add_subject,overall,existing_train_val_minocc100
populated_slot,distinct,13175,1.0,13175,1.0,passive,existing_sample,13175,add_predicate,overall,existing_train_val_minocc100
populated_slot,distinct,6578,0.49927893738140416,6588,0.5000379506641366,passive,existing_sample,13175,add_object,overall,existing_train_val_minocc100
populated_slot,distinct,228208,1.0,228208,1.0,passive,existing_sample,228208,del_subject,overall,existing_train_val_minocc100
populated_slot,distinct,228208,1.0,228208,1.0,passive,existing_sample,228208,del_predicate,overall,existing_train_val_minocc100
populated_slot,distinct,228208,1.0,228208,1.0,passive,existing_sample,228208,del_object,overall,existing_train_val_minocc100
present_operation,distinct,6578,0.49927893738140416,6588,0.5000379506641366,passive,existing_sample,13175,addition,overall,existing_train_val_minocc100
present_operation,distinct,228208,1.0,228208,1.0,passive,existing_sample,228208,deletion,overall,existing_train_val_minocc100
populated_slot,inverse,64683,1.0,64683,1.0,passive,existing_sample,64683,add_subject,overall,existing_train_val_minocc100
populated_slot,inverse,64681,0.9999690799746456,64681,0.9999690799746456,passive,existing_sample,64683,add_predicate,overall,existing_train_val_minocc100
populated_slot,inverse,63185,0.9768409010095388,63335,0.9791599029111204,passive,existing_sample,64683,add_object,overall,existing_train_val_minocc100
populated_slot,inverse,7812,1.0,7812,1.0,passive,existing_sample,7812,del_subject,overall,existing_train_val_minocc100
populated_slot,inverse,7812,1.0,7812,1.0,passive,existing_sample,7812,del_predicate,overall,existing_train_val_minocc100
populated_slot,inverse,7812,1.0,7812,1.0,passive,existing_sample,7812,del_object,overall,existing_train_val_minocc100
present_operation,inverse,63183,0.9768099809841844,63333,0.979128982885766,passive,existing_sample,64683,addition,overall,existing_train_val_minocc100
present_operation,inverse,7812,1.0,7812,1.0,passive,existing_sample,7812,deletion,overall,existing_train_val_minocc100
populated_slot,itemRequiresStatement,98303,1.0,98303,1.0,passive,existing_sample,98303,add_subject,overall,existing_train_val_minocc100
populated_slot,itemRequiresStatement,98297,0.999938964222862,98302,0.999989827370477,passive,existing_sample,98303,add_predicate,overall,existing_train_val_minocc100
populated_slot,itemRequiresStatement,53419,0.5434116964894256,55476,0.5643367954182477,passive,existing_sample,98303,add_object,overall,existing_train_val_minocc100
populated_slot,itemRequiresStatement,2231,1.0,2231,1.0,passive,existing_sample,2231,del_subject,overall,existing_train_val_minocc100
populated_slot,itemRequiresStatement,2231,1.0,2231,1.0,passive,existing_sample,2231,del_predicate,overall,existing_train_val_minocc100
populated_slot,itemRequiresStatement,2231,1.0,2231,1.0,passive,existing_sample,2231,del_object,overall,existing_train_val_minocc100
present_operation,itemRequiresStatement,53418,0.5434015238599026,55475,0.5643266227887247,passive,existing_sample,98303,addition,overall,existing_train_val_minocc100
present_operation,itemRequiresStatement,2231,1.0,2231,1.0,passive,existing_sample,2231,deletion,overall,existing_train_val_minocc100
populated_slot,oneOf,5054,1.0,5054,1.0,passive,existing_sample,5054,add_subject,overall,existing_train_val_minocc100
populated_slot,oneOf,5053,0.9998021369212505,5053,0.9998021369212505,passive,existing_sample,5054,add_predicate,overall,existing_train_val_minocc100
populated_slot,oneOf,4995,0.9883260783537792,5003,0.9899089829837753,passive,existing_sample,5054,add_object,overall,existing_train_val_minocc100
populated_slot,oneOf,6855,1.0,6855,1.0,passive,existing_sample,6855,del_subject,overall,existing_train_val_minocc100
populated_slot,oneOf,6855,1.0,6855,1.0,passive,existing_sample,6855,del_predicate,overall,existing_train_val_minocc100
populated_slot,oneOf,6855,1.0,6855,1.0,passive,existing_sample,6855,del_object,overall,existing_train_val_minocc100
present_operation,oneOf,4994,0.9881282152750297,5002,0.9897111199050257,passive,existing_sample,5054,addition,overall,existing_train_val_minocc100
present_operation,oneOf,6855,1.0,6855,1.0,passive,existing_sample,6855,deletion,overall,existing_train_val_minocc100
populated_slot,single,17610,1.0,17610,1.0,passive,existing_sample,17610,add_subject,overall,existing_train_val_minocc100
populated_slot,single,17598,0.9993185689948892,17599,0.9993753549119818,passive,existing_sample,17610,add_predicate,overall,existing_train_val_minocc100
populated_slot,single,3523,0.20005678591709256,3745,0.2126632595116411,passive,existing_sample,17610,add_object,overall,existing_train_val_minocc100
populated_slot,single,119723,1.0,119723,1.0,passive,existing_sample,119723,del_subject,overall,existing_train_val_minocc100
populated_slot,single,119723,1.0,119723,1.0,passive,existing_sample,119723,del_predicate,overall,existing_train_val_minocc100
populated_slot,single,118286,0.98799729375308,118947,0.9935183715743842,passive,existing_sample,119723,del_object,overall,existing_train_val_minocc100
present_operation,single,3511,0.19937535491198183,3734,0.21203861442362293,passive,existing_sample,17610,addition,overall,existing_train_val_minocc100
present_operation,single,118286,0.98799729375308,118947,0.9935183715743842,passive,existing_sample,119723,deletion,overall,existing_train_val_minocc100
populated_slot,symmetric,28830,1.0,28830,1.0,passive,existing_sample,28830,add_subject,overall,existing_train_val_minocc100
populated_slot,symmetric,28827,0.9998959417273673,28827,0.9998959417273673,passive,existing_sample,28830,add_predicate,overall,existing_train_val_minocc100
populated_slot,symmetric,28397,0.9849809226500174,28443,0.986576482830385,passive,existing_sample,28830,add_object,overall,existing_train_val_minocc100
populated_slot,symmetric,1343,1.0,1343,1.0,passive,existing_sample,1343,del_subject,overall,existing_train_val_minocc100
populated_slot,symmetric,1343,1.0,1343,1.0,passive,existing_sample,1343,del_predicate,overall,existing_train_val_minocc100
populated_slot,symmetric,1343,1.0,1343,1.0,passive,existing_sample,1343,del_object,overall,existing_train_val_minocc100
present_operation,symmetric,28394,0.9848768643773846,28440,0.9864724245577523,passive,existing_sample,28830,addition,overall,existing_train_val_minocc100
present_operation,symmetric,1343,1.0,1343,1.0,passive,existing_sample,1343,deletion,overall,existing_train_val_minocc100
populated_slot,type,96508,1.0,96508,1.0,passive,existing_sample,96508,add_subject,overall,existing_train_val_minocc100
populated_slot,type,96505,0.9999689144941352,96505,0.9999689144941352,passive,existing_sample,96508,add_predicate,overall,existing_train_val_minocc100
populated_slot,type,91935,0.9526153272267585,92300,0.9563973971069756,passive,existing_sample,96508,add_object,overall,existing_train_val_minocc100
populated_slot,type,5618,1.0,5618,1.0,passive,existing_sample,5618,del_subject,overall,existing_train_val_minocc100
populated_slot,type,5618,1.0,5618,1.0,passive,existing_sample,5618,del_predicate,overall,existing_train_val_minocc100
populated_slot,type,5618,1.0,5618,1.0,passive,existing_sample,5618,del_object,overall,existing_train_val_minocc100
present_operation,type,91932,0.9525842417208936,92297,0.9563663116011107,passive,existing_sample,96508,addition,overall,existing_train_val_minocc100
present_operation,type,5618,1.0,5618,1.0,passive,existing_sample,5618,deletion,overall,existing_train_val_minocc100
populated_slot,valueRequiresStatement,97782,1.0,97782,1.0,passive,existing_sample,97782,add_subject,overall,existing_train_val_minocc100
populated_slot,valueRequiresStatement,97780,0.9999795463377718,97780,0.9999795463377718,passive,existing_sample,97782,add_predicate,overall,existing_train_val_minocc100
populated_slot,valueRequiresStatement,81005,0.82842445439856,81764,0.8361866192141703,passive,existing_sample,97782,add_object,overall,existing_train_val_minocc100
populated_slot,valueRequiresStatement,4496,1.0,4496,1.0,passive,existing_sample,4496,del_subject,overall,existing_train_val_minocc100
populated_slot,valueRequiresStatement,4496,1.0,4496,1.0,passive,existing_sample,4496,del_predicate,overall,existing_train_val_minocc100
populated_slot,valueRequiresStatement,4496,1.0,4496,1.0,passive,existing_sample,4496,del_object,overall,existing_train_val_minocc100
present_operation,valueRequiresStatement,81003,0.8284040007363318,81762,0.8361661655519421,passive,existing_sample,97782,addition,overall,existing_train_val_minocc100
present_operation,valueRequiresStatement,4496,1.0,4496,1.0,passive,existing_sample,4496,deletion,overall,existing_train_val_minocc100
populated_slot,valueType,99103,1.0,99103,1.0,passive,existing_sample,99103,add_subject,overall,existing_train_val_minocc100
populated_slot,valueType,99101,0.9999798189762167,99101,0.9999798189762167,passive,existing_sample,99103,add_predicate,overall,existing_train_val_minocc100
populated_slot,valueType,95179,0.9604048313370938,95575,0.9644006740461943,passive,existing_sample,99103,add_object,overall,existing_train_val_minocc100
populated_slot,valueType,2590,1.0,2590,1.0,passive,existing_sample,2590,del_subject,overall,existing_train_val_minocc100
populated_slot,valueType,2590,1.0,2590,1.0,passive,existing_sample,2590,del_predicate,overall,existing_train_val_minocc100
populated_slot,valueType,2590,1.0,2590,1.0,passive,existing_sample,2590,del_object,overall,existing_train_val_minocc100
present_operation,valueType,95177,0.9603846503133104,95573,0.964380493022411,passive,existing_sample,99103,addition,overall,existing_train_val_minocc100
present_operation,valueType,2590,1.0,2590,1.0,passive,existing_sample,2590,deletion,overall,existing_train_val_minocc100
populated_slot,conflictWith,2724,1.0,2724,1.0,passive,existing_sample,2724,add_subject,test,existing_train_val_minocc100
populated_slot,conflictWith,2720,0.9985315712187959,2721,0.998898678414097,passive,existing_sample,2724,add_predicate,test,existing_train_val_minocc100
populated_slot,conflictWith,2357,0.8652716593245228,2387,0.8762848751835536,passive,existing_sample,2724,add_object,test,existing_train_val_minocc100
populated_slot,conflictWith,15093,1.0,15093,1.0,passive,existing_sample,15093,del_subject,test,existing_train_val_minocc100
populated_slot,conflictWith,15093,1.0,15093,1.0,passive,existing_sample,15093,del_predicate,test,existing_train_val_minocc100
populated_slot,conflictWith,14557,0.9644868482077784,14557,0.9644868482077784,passive,existing_sample,15093,del_object,test,existing_train_val_minocc100
present_operation,conflictWith,2353,0.8638032305433186,2384,0.8751835535976505,passive,existing_sample,2724,addition,test,existing_train_val_minocc100
present_operation,conflictWith,14557,0.9644868482077784,14557,0.9644868482077784,passive,existing_sample,15093,deletion,test,existing_train_val_minocc100
populated_slot,distinct,2016,1.0,2016,1.0,passive,existing_sample,2016,add_subject,test,existing_train_val_minocc100
populated_slot,distinct,2016,1.0,2016,1.0,passive,existing_sample,2016,add_predicate,test,existing_train_val_minocc100
