E,R,count,family,fixed_pre_violated_fraction,population,post,pre,row_fraction,split,validator_profile
4502,4504,0,symmetric,,previously_discarded,violated,satisfied,0.0,val,checked_out_bounded
4502,4504,0,symmetric,,previously_discarded,unknown,satisfied,0.0,val,checked_out_bounded
4502,4504,4502,symmetric,1.0,previously_discarded,satisfied,violated,0.9995559502664298,val,checked_out_bounded
4502,4504,0,symmetric,0.0,previously_discarded,violated,violated,0.0,val,checked_out_bounded
4502,4504,0,symmetric,0.0,previously_discarded,unknown,violated,0.0,val,checked_out_bounded
4502,4504,0,symmetric,,previously_discarded,satisfied,unknown,0.0,val,checked_out_bounded
4502,4504,0,symmetric,,previously_discarded,violated,unknown,0.0,val,checked_out_bounded
4502,4504,0,symmetric,,previously_discarded,unknown,unknown,0.0,val,checked_out_bounded
319,14999,1935,type,,previously_discarded,satisfied,satisfied,0.12900860057337155,val,checked_out_bounded
319,14999,0,type,,previously_discarded,violated,satisfied,0.0,val,checked_out_bounded
319,14999,0,type,,previously_discarded,unknown,satisfied,0.0,val,checked_out_bounded
319,14999,128,type,0.4012539184952978,previously_discarded,satisfied,violated,0.008533902260150677,val,checked_out_bounded
319,14999,191,type,0.5987460815047022,previously_discarded,violated,violated,0.012734182278818588,val,checked_out_bounded
319,14999,0,type,0.0,previously_discarded,unknown,violated,0.0,val,checked_out_bounded
319,14999,576,type,,previously_discarded,satisfied,unknown,0.03840256017067804,val,checked_out_bounded
319,14999,376,type,,previously_discarded,violated,unknown,0.02506833788919261,val,checked_out_bounded
319,14999,11793,type,,previously_discarded,unknown,unknown,0.7862524168277886,val,checked_out_bounded
1836,15001,6800,valueRequiresStatement,,previously_discarded,satisfied,satisfied,0.45330311312579163,val,checked_out_bounded
1836,15001,0,valueRequiresStatement,,previously_discarded,violated,satisfied,0.0,val,checked_out_bounded
1836,15001,0,valueRequiresStatement,,previously_discarded,unknown,satisfied,0.0,val,checked_out_bounded
1836,15001,1836,valueRequiresStatement,1.0,previously_discarded,satisfied,violated,0.12239184054396374,val,checked_out_bounded
1836,15001,0,valueRequiresStatement,0.0,previously_discarded,violated,violated,0.0,val,checked_out_bounded
1836,15001,0,valueRequiresStatement,0.0,previously_discarded,unknown,violated,0.0,val,checked_out_bounded
1836,15001,312,valueRequiresStatement,,previously_discarded,satisfied,unknown,0.020798613425771616,val,checked_out_bounded
1836,15001,0,valueRequiresStatement,,previously_discarded,violated,unknown,0.0,val,checked_out_bounded
1836,15001,6053,valueRequiresStatement,,previously_discarded,unknown,unknown,0.403506432904473,val,checked_out_bounded
4271,15000,1098,valueType,,previously_discarded,satisfied,satisfied,0.0732,val,checked_out_bounded
4271,15000,0,valueType,,previously_discarded,violated,satisfied,0.0,val,checked_out_bounded
4271,15000,0,valueType,,previously_discarded,unknown,satisfied,0.0,val,checked_out_bounded
4271,15000,321,valueType,0.0751580426129712,previously_discarded,satisfied,violated,0.0214,val,checked_out_bounded
4271,15000,3950,valueType,0.9248419573870288,previously_discarded,violated,violated,0.2633333333333333,val,checked_out_bounded
4271,15000,0,valueType,0.0,previously_discarded,unknown,violated,0.0,val,checked_out_bounded
4271,15000,81,valueType,,previously_discarded,satisfied,unknown,0.0054,val,checked_out_bounded
4271,15000,24,valueType,,previously_discarded,violated,unknown,0.0016,val,checked_out_bounded
4271,15000,9526,valueType,,previously_discarded,unknown,unknown,0.6350666666666667,val,checked_out_bounded
766002,955389,128639,overall,,previously_discarded,satisfied,satisfied,0.13464567835719274,overall,audited_v3_bounded
766002,955389,3,overall,,previously_discarded,violated,satisfied,3.1400822073521884e-06,overall,audited_v3_bounded
766002,955389,99,overall,,previously_discarded,unknown,satisfied,0.00010362271284262222,overall,audited_v3_bounded
766002,955389,661534,overall,0.8636191550413707,previously_discarded,satisfied,violated,0.6924237143195076,overall,audited_v3_bounded
766002,955389,57771,overall,0.07541886313612758,previously_discarded,violated,violated,0.06046856306698109,overall,audited_v3_bounded
766002,955389,46697,overall,0.060961981822501767,previously_discarded,unknown,violated,0.04887747294557505,overall,audited_v3_bounded
766002,955389,4248,overall,,previously_discarded,satisfied,unknown,0.004446356405610699,overall,audited_v3_bounded
766002,955389,0,overall,,previously_discarded,violated,unknown,0.0,overall,audited_v3_bounded
766002,955389,56398,overall,,previously_discarded,unknown,unknown,0.059031452110082906,overall,audited_v3_bounded
115060,143304,19210,overall,,previously_discarded,satisfied,satisfied,0.13405068944342097,test,audited_v3_bounded
115060,143304,0,overall,,previously_discarded,violated,satisfied,0.0,test,audited_v3_bounded
115060,143304,11,overall,,previously_discarded,unknown,satisfied,7.675989504828896e-05,test,audited_v3_bounded
115060,143304,99453,overall,0.8643577264036155,previously_discarded,satisfied,violated,0.6940001674761347,test,audited_v3_bounded
115060,143304,8656,overall,0.07523031461845993,previously_discarded,violated,violated,0.06040305923072629,test,audited_v3_bounded
115060,143304,6951,overall,0.06041195897792456,previously_discarded,unknown,violated,0.0485052754982415,test,audited_v3_bounded
115060,143304,608,overall,,previously_discarded,satisfied,unknown,0.004242728744487244,test,audited_v3_bounded
115060,143304,0,overall,,previously_discarded,violated,unknown,0.0,test,audited_v3_bounded
115060,143304,8415,overall,,previously_discarded,unknown,unknown,0.05872131971194105,test,audited_v3_bounded
535996,668776,90166,overall,,previously_discarded,satisfied,satisfied,0.1348224218572437,train,audited_v3_bounded
535996,668776,3,overall,,previously_discarded,violated,satisfied,4.485806906946422e-06,train,audited_v3_bounded
535996,668776,72,overall,,previously_discarded,unknown,satisfied,0.00010765936576671411,train,audited_v3_bounded
535996,668776,462878,overall,0.8635848028716632,previously_discarded,satisfied,violated,0.6921271098245152,train,audited_v3_bounded
535996,668776,40420,overall,0.07541101052992932,previously_discarded,violated,violated,0.06043877172625812,train,audited_v3_bounded
535996,668776,32698,overall,0.06100418659840745,previously_discarded,unknown,violated,0.04889230474777803,train,audited_v3_bounded
535996,668776,3007,overall,,previously_discarded,satisfied,unknown,0.004496273789729296,train,audited_v3_bounded
535996,668776,0,overall,,previously_discarded,violated,unknown,0.0,train,audited_v3_bounded
535996,668776,39532,overall,,previously_discarded,unknown,unknown,0.059110972881801976,train,audited_v3_bounded
114946,143309,19263,overall,,previously_discarded,satisfied,satisfied,0.13441584268957288,val,audited_v3_bounded
114946,143309,0,overall,,previously_discarded,violated,satisfied,0.0,val,audited_v3_bounded
114946,143309,16,overall,,previously_discarded,unknown,satisfied,0.00011164686097872429,val,audited_v3_bounded
114946,143309,99203,overall,0.8630400361909071,previously_discarded,satisfied,violated,0.6922314718545242,val,audited_v3_bounded
114946,143309,8695,overall,0.07564421554469054,previously_discarded,violated,violated,0.060673091013125485,val,audited_v3_bounded
114946,143309,7048,overall,0.06131574826440241,previously_discarded,unknown,violated,0.049180442261128055,val,audited_v3_bounded
114946,143309,633,overall,,previously_discarded,satisfied,unknown,0.00441702893747078,val,audited_v3_bounded
114946,143309,0,overall,,previously_discarded,violated,unknown,0.0,val,audited_v3_bounded
114946,143309,8451,overall,,previously_discarded,unknown,unknown,0.05897047638319994,val,audited_v3_bounded
99308,100613,1294,conflictWith,,previously_discarded,satisfied,satisfied,0.012861161082563884,overall,audited_v3_bounded
99308,100613,3,conflictWith,,previously_discarded,violated,satisfied,2.9817220438710704e-05,overall,audited_v3_bounded
99308,100613,0,conflictWith,,previously_discarded,unknown,satisfied,0.0,overall,audited_v3_bounded
99308,100613,76892,conflictWith,0.7742780037862005,previously_discarded,satisfied,violated,0.7642352379911145,overall,audited_v3_bounded
99308,100613,22416,conflictWith,0.2257219962137995,previously_discarded,violated,violated,0.22279427111804637,overall,audited_v3_bounded
99308,100613,0,conflictWith,0.0,previously_discarded,unknown,violated,0.0,overall,audited_v3_bounded
99308,100613,0,conflictWith,,previously_discarded,satisfied,unknown,0.0,overall,audited_v3_bounded
99308,100613,0,conflictWith,,previously_discarded,violated,unknown,0.0,overall,audited_v3_bounded
99308,100613,8,conflictWith,,previously_discarded,unknown,unknown,7.951258783656188e-05,overall,audited_v3_bounded
228152,228201,21,distinct,,previously_discarded,satisfied,satisfied,9.202413661640397e-05,overall,audited_v3_bounded
228152,228201,0,distinct,,previously_discarded,violated,satisfied,0.0,overall,audited_v3_bounded
228152,228201,0,distinct,,previously_discarded,unknown,satisfied,0.0,overall,audited_v3_bounded
228152,228201,227191,distinct,0.9957878957887724,previously_discarded,satisfied,violated,0.9955740772389253,overall,audited_v3_bounded
228152,228201,961,distinct,0.004212104211227603,previously_discarded,violated,violated,0.004211199775636391,overall,audited_v3_bounded
228152,228201,0,distinct,0.0,previously_discarded,unknown,violated,0.0,overall,audited_v3_bounded
228152,228201,0,distinct,,previously_discarded,satisfied,unknown,0.0,overall,audited_v3_bounded
228152,228201,0,distinct,,previously_discarded,violated,unknown,0.0,overall,audited_v3_bounded
228152,228201,28,distinct,,previously_discarded,unknown,unknown,0.00012269884882187194,overall,audited_v3_bounded
69778,69988,191,inverse,,previously_discarded,satisfied,satisfied,0.002729039263873807,overall,audited_v3_bounded
69778,69988,0,inverse,,previously_discarded,violated,satisfied,0.0,overall,audited_v3_bounded
69778,69988,5,inverse,,previously_discarded,unknown,satisfied,7.144081842601589e-05,overall,audited_v3_bounded
69778,69988,62229,inverse,0.8918140388087936,previously_discarded,satisfied,violated,0.8891381379665085,overall,audited_v3_bounded
69778,69988,7,inverse,0.00010031815185301958,previously_discarded,violated,violated,0.00010001714579642225,overall,audited_v3_bounded
69778,69988,7542,inverse,0.10808564303935338,previously_discarded,unknown,violated,0.10776133051380236,overall,audited_v3_bounded
69778,69988,0,inverse,,previously_discarded,satisfied,unknown,0.0,overall,audited_v3_bounded
69778,69988,0,inverse,,previously_discarded,violated,unknown,0.0,overall,audited_v3_bounded
69778,69988,14,inverse,,previously_discarded,unknown,unknown,0.0002000342915928445,overall,audited_v3_bounded
84052,100001,15943,itemRequiresStatement,,previously_discarded,satisfied,satisfied,0.15942840571594283,overall,audited_v3_bounded
84052,100001,0,itemRequiresStatement,,previously_discarded,violated,satisfied,0.0,overall,audited_v3_bounded
84052,100001,0,itemRequiresStatement,,previously_discarded,unknown,satisfied,0.0,overall,audited_v3_bounded
84052,100001,83141,itemRequiresStatement,0.9891614714700424,previously_discarded,satisfied,violated,0.8314016859831401,overall,audited_v3_bounded
84052,100001,911,itemRequiresStatement,0.010838528529957646,previously_discarded,violated,violated,0.009109908900910992,overall,audited_v3_bounded
84052,100001,0,itemRequiresStatement,0.0,previously_discarded,unknown,violated,0.0,overall,audited_v3_bounded
84052,100001,0,itemRequiresStatement,,previously_discarded,satisfied,unknown,0.0,overall,audited_v3_bounded
84052,100001,0,itemRequiresStatement,,previously_discarded,violated,unknown,0.0,overall,audited_v3_bounded
84052,100001,6,itemRequiresStatement,,previously_discarded,unknown,unknown,5.999940000599994e-05,overall,audited_v3_bounded
1536,6854,0,oneOf,,previously_discarded,satisfied,satisfied,0.0,overall,audited_v3_bounded
1536,6854,0,oneOf,,previously_discarded,violated,satisfied,0.0,overall,audited_v3_bounded
1536,6854,0,oneOf,,previously_discarded,unknown,satisfied,0.0,overall,audited_v3_bounded
1536,6854,1452,oneOf,0.9453125,previously_discarded,satisfied,violated,0.21184709658593523,overall,audited_v3_bounded
1536,6854,84,oneOf,0.0546875,previously_discarded,violated,violated,0.01225561715786402,overall,audited_v3_bounded
1536,6854,0,oneOf,0.0,previously_discarded,unknown,violated,0.0,overall,audited_v3_bounded
1536,6854,0,oneOf,,previously_discarded,satisfied,unknown,0.0,overall,audited_v3_bounded
1536,6854,0,oneOf,,previously_discarded,violated,unknown,0.0,overall,audited_v3_bounded
1536,6854,5318,oneOf,,previously_discarded,unknown,unknown,0.7758972862562008,overall,audited_v3_bounded
83677,119723,7355,single,,previously_discarded,satisfied,satisfied,0.06143347560619096,overall,audited_v3_bounded
83677,119723,0,single,,previously_discarded,violated,satisfied,0.0,overall,audited_v3_bounded
83677,119723,0,single,,previously_discarded,unknown,satisfied,0.0,overall,audited_v3_bounded
83677,119723,52668,single,0.6294202708032076,previously_discarded,satisfied,violated,0.4399154715468206,overall,audited_v3_bounded
83677,119723,31009,single,0.37057972919679244,previously_discarded,violated,violated,0.25900620599216523,overall,audited_v3_bounded
83677,119723,0,single,0.0,previously_discarded,unknown,violated,0.0,overall,audited_v3_bounded
83677,119723,0,single,,previously_discarded,satisfied,unknown,0.0,overall,audited_v3_bounded
83677,119723,0,single,,previously_discarded,violated,unknown,0.0,overall,audited_v3_bounded
83677,119723,28691,single,,previously_discarded,unknown,unknown,0.2396448468548232,overall,audited_v3_bounded
29986,30010,10,symmetric,,previously_discarded,satisfied,satisfied,0.0003332222592469177,overall,audited_v3_bounded
29986,30010,0,symmetric,,previously_discarded,violated,satisfied,0.0,overall,audited_v3_bounded
29986,30010,2,symmetric,,previously_discarded,unknown,satisfied,6.664445184938353e-05,overall,audited_v3_bounded
29986,30010,10393,symmetric,0.346595077702928,previously_discarded,satisfied,violated,0.34631789403532154,overall,audited_v3_bounded
29986,30010,0,symmetric,0.0,previously_discarded,violated,violated,0.0,overall,audited_v3_bounded
29986,30010,19593,symmetric,0.6534049222970719,previously_discarded,unknown,violated,0.6528823725424858,overall,audited_v3_bounded
29986,30010,0,symmetric,,previously_discarded,satisfied,unknown,0.0,overall,audited_v3_bounded
29986,30010,0,symmetric,,previously_discarded,violated,unknown,0.0,overall,audited_v3_bounded
29986,30010,12,symmetric,,previously_discarded,unknown,unknown,0.0003998667110963012,overall,audited_v3_bounded
68258,99999,28996,type,,previously_discarded,satisfied,satisfied,0.2899628996289963,overall,audited_v3_bounded
68258,99999,0,type,,previously_discarded,violated,satisfied,0.0,overall,audited_v3_bounded
68258,99999,0,type,,previously_discarded,unknown,satisfied,0.0,overall,audited_v3_bounded
68258,99999,64247,type,0.9412376571244396,previously_discarded,satisfied,violated,0.6424764247642476,overall,audited_v3_bounded
68258,99999,2346,type,0.03436959770283337,previously_discarded,violated,violated,0.023460234602346024,overall,audited_v3_bounded
68258,99999,1665,type,0.024392745172727007,previously_discarded,unknown,violated,0.016650166501665016,overall,audited_v3_bounded
68258,99999,2006,type,,previously_discarded,satisfied,unknown,0.02006020060200602,overall,audited_v3_bounded
68258,99999,0,type,,previously_discarded,violated,unknown,0.0,overall,audited_v3_bounded
68258,99999,739,type,,previously_discarded,unknown,unknown,0.007390073900739007,overall,audited_v3_bounded
53931,99999,29947,valueRequiresStatement,,previously_discarded,satisfied,satisfied,0.2994729947299473,overall,audited_v3_bounded
53931,99999,0,valueRequiresStatement,,previously_discarded,violated,satisfied,0.0,overall,audited_v3_bounded
53931,99999,44,valueRequiresStatement,,previously_discarded,unknown,satisfied,0.00044000440004400045,overall,audited_v3_bounded
53931,99999,45774,valueRequiresStatement,0.8487511820659732,previously_discarded,satisfied,violated,0.45774457744577446,overall,audited_v3_bounded
53931,99999,1,valueRequiresStatement,1.85422113441249e-05,previously_discarded,violated,violated,1.000010000100001e-05,overall,audited_v3_bounded
53931,99999,8156,valueRequiresStatement,0.1512302757226827,previously_discarded,unknown,violated,0.08156081560815608,overall,audited_v3_bounded
53931,99999,0,valueRequiresStatement,,previously_discarded,satisfied,unknown,0.0,overall,audited_v3_bounded
53931,99999,0,valueRequiresStatement,,previously_discarded,violated,unknown,0.0,overall,audited_v3_bounded
53931,99999,16077,valueRequiresStatement,,previously_discarded,unknown,unknown,0.16077160771607715,overall,audited_v3_bounded
47324,100001,44882,valueType,,previously_discarded,satisfied,satisfied,0.44881551184488155,overall,audited_v3_bounded
47324,100001,0,valueType,,previously_discarded,violated,satisfied,0.0,overall,audited_v3_bounded
47324,100001,48,valueType,,previously_discarded,unknown,satisfied,0.00047999520004799953,overall,audited_v3_bounded
47324,100001,37547,valueType,0.7934029245203279,previously_discarded,satisfied,violated,0.37546624533754663,overall,audited_v3_bounded
47324,100001,36,valueType,0.0007607133801031189,previously_discarded,violated,violated,0.0003599964000359996,overall,audited_v3_bounded
47324,100001,9741,valueType,0.20583636209956893,previously_discarded,unknown,violated,0.0974090259097409,overall,audited_v3_bounded
47324,100001,2242,valueType,,previously_discarded,satisfied,unknown,0.022419775802241977,overall,audited_v3_bounded
47324,100001,0,valueType,,previously_discarded,violated,unknown,0.0,overall,audited_v3_bounded
47324,100001,5505,valueType,,previously_discarded,unknown,unknown,0.055049449505504944,overall,audited_v3_bounded
14910,15091,180,conflictWith,,previously_discarded,satisfied,satisfied,0.011927638990126565,test,audited_v3_bounded
14910,15091,0,conflictWith,,previously_discarded,violated,satisfied,0.0,test,audited_v3_bounded
14910,15091,0,conflictWith,,previously_discarded,unknown,satisfied,0.0,test,audited_v3_bounded
14910,15091,11644,conflictWith,0.780952380952381,previously_discarded,satisfied,violated,0.7715857133390762,test,audited_v3_bounded
14910,15091,3266,conflictWith,0.21904761904761905,previously_discarded,violated,violated,0.2164203830097409,test,audited_v3_bounded
14910,15091,0,conflictWith,0.0,previously_discarded,unknown,violated,0.0,test,audited_v3_bounded
14910,15091,0,conflictWith,,previously_discarded,satisfied,unknown,0.0,test,audited_v3_bounded
14910,15091,0,conflictWith,,previously_discarded,violated,unknown,0.0,test,audited_v3_bounded
14910,15091,1,conflictWith,,previously_discarded,unknown,unknown,6.62646610562587e-05,test,audited_v3_bounded
34220,34230,3,distinct,,previously_discarded,satisfied,satisfied,8.764241893076249e-05,test,audited_v3_bounded
34220,34230,0,distinct,,previously_discarded,violated,satisfied,0.0,test,audited_v3_bounded
34220,34230,0,distinct,,previously_discarded,unknown,satisfied,0.0,test,audited_v3_bounded
34220,34230,34086,distinct,0.9960841613091759,previously_discarded,satisfied,violated,0.9957931638913234,test,audited_v3_bounded
34220,34230,134,distinct,0.00391583869082408,previously_discarded,violated,violated,0.0039146947122407245,test,audited_v3_bounded
34220,34230,0,distinct,0.0,previously_discarded,unknown,violated,0.0,test,audited_v3_bounded
34220,34230,0,distinct,,previously_discarded,satisfied,unknown,0.0,test,audited_v3_bounded
34220,34230,0,distinct,,previously_discarded,violated,unknown,0.0,test,audited_v3_bounded
34220,34230,7,distinct,,previously_discarded,unknown,unknown,0.00020449897750511248,test,audited_v3_bounded
10499,10524,25,inverse,,previously_discarded,satisfied,satisfied,0.0023755226149752943,test,audited_v3_bounded
10499,10524,0,inverse,,previously_discarded,violated,satisfied,0.0,test,audited_v3_bounded
10499,10524,0,inverse,,previously_discarded,unknown,satisfied,0.0,test,audited_v3_bounded
10499,10524,9388,inverse,0.8941803981331555,previously_discarded,satisfied,violated,0.8920562523755227,test,audited_v3_bounded
10499,10524,1,inverse,9.524716639679969e-05,previously_discarded,violated,violated,9.502090459901178e-05,test,audited_v3_bounded
10499,10524,1110,inverse,0.10572435470044766,previously_discarded,unknown,violated,0.10547320410490307,test,audited_v3_bounded
10499,10524,0,inverse,,previously_discarded,satisfied,unknown,0.0,test,audited_v3_bounded
10499,10524,0,inverse,,previously_discarded,violated,unknown,0.0,test,audited_v3_bounded
10499,10524,0,inverse,,previously_discarded,unknown,unknown,0.0,test,audited_v3_bounded
12628,14999,2371,itemRequiresStatement,,previously_discarded,satisfied,satisfied,0.1580772051470098,test,audited_v3_bounded
12628,14999,0,itemRequiresStatement,,previously_discarded,violated,satisfied,0.0,test,audited_v3_bounded
12628,14999,0,itemRequiresStatement,,previously_discarded,unknown,satisfied,0.0,test,audited_v3_bounded
12628,14999,12490,itemRequiresStatement,0.98907190370605,previously_discarded,satisfied,violated,0.8327221814787652,test,audited_v3_bounded
12628,14999,138,itemRequiresStatement,0.010928096293949953,previously_discarded,violated,violated,0.009200613374224948,test,audited_v3_bounded
12628,14999,0,itemRequiresStatement,0.0,previously_discarded,unknown,violated,0.0,test,audited_v3_bounded
12628,14999,0,itemRequiresStatement,,previously_discarded,satisfied,unknown,0.0,test,audited_v3_bounded
12628,14999,0,itemRequiresStatement,,previously_discarded,violated,unknown,0.0,test,audited_v3_bounded
12628,14999,0,itemRequiresStatement,,previously_discarded,unknown,unknown,0.0,test,audited_v3_bounded
244,1028,0,oneOf,,previously_discarded,satisfied,satisfied,0.0,test,audited_v3_bounded
244,1028,0,oneOf,,previously_discarded,violated,satisfied,0.0,test,audited_v3_bounded
244,1028,0,oneOf,,previously_discarded,unknown,satisfied,0.0,test,audited_v3_bounded
244,1028,227,oneOf,0.930327868852459,previously_discarded,satisfied,violated,0.22081712062256809,test,audited_v3_bounded
244,1028,17,oneOf,0.06967213114754098,previously_discarded,violated,violated,0.016536964980544747,test,audited_v3_bounded
244,1028,0,oneOf,0.0,previously_discarded,unknown,violated,0.0,test,audited_v3_bounded
244,1028,0,oneOf,,previously_discarded,satisfied,unknown,0.0,test,audited_v3_bounded
244,1028,0,oneOf,,previously_discarded,violated,unknown,0.0,test,audited_v3_bounded
244,1028,784,oneOf,,previously_discarded,unknown,unknown,0.7626459143968871,test,audited_v3_bounded
12636,17959,1077,single,,previously_discarded,satisfied,satisfied,0.059969931510663176,test,audited_v3_bounded
12636,17959,0,single,,previously_discarded,violated,satisfied,0.0,test,audited_v3_bounded
12636,17959,0,single,,previously_discarded,unknown,satisfied,0.0,test,audited_v3_bounded
12636,17959,7910,single,0.6259892371003483,previously_discarded,satisfied,violated,0.4404476863967927,test,audited_v3_bounded
12636,17959,4726,single,0.3740107628996518,previously_discarded,violated,violated,0.26315496408485994,test,audited_v3_bounded
12636,17959,0,single,0.0,previously_discarded,unknown,violated,0.0,test,audited_v3_bounded
12636,17959,0,single,,previously_discarded,satisfied,unknown,0.0,test,audited_v3_bounded
12636,17959,0,single,,previously_discarded,violated,unknown,0.0,test,audited_v3_bounded
12636,17959,4246,single,,previously_discarded,unknown,unknown,0.23642741800768416,test,audited_v3_bounded
4472,4475,2,symmetric,,previously_discarded,satisfied,satisfied,0.000446927374301676,test,audited_v3_bounded
4472,4475,0,symmetric,,previously_discarded,violated,satisfied,0.0,test,audited_v3_bounded
4472,4475,0,symmetric,,previously_discarded,unknown,satisfied,0.0,test,audited_v3_bounded
4472,4475,1526,symmetric,0.3412343470483005,previously_discarded,satisfied,violated,0.3410055865921788,test,audited_v3_bounded
4472,4475,0,symmetric,0.0,previously_discarded,violated,violated,0.0,test,audited_v3_bounded
4472,4475,2946,symmetric,0.6587656529516994,previously_discarded,unknown,violated,0.6583240223463687,test,audited_v3_bounded
4472,4475,0,symmetric,,previously_discarded,satisfied,unknown,0.0,test,audited_v3_bounded
4472,4475,0,symmetric,,previously_discarded,violated,unknown,0.0,test,audited_v3_bounded
4472,4475,1,symmetric,,previously_discarded,unknown,unknown,0.000223463687150838,test,audited_v3_bounded
10284,14999,4334,type,,previously_discarded,satisfied,satisfied,0.2889525968397893,test,audited_v3_bounded
10284,14999,0,type,,previously_discarded,violated,satisfied,0.0,test,audited_v3_bounded
10284,14999,0,type,,previously_discarded,unknown,satisfied,0.0,test,audited_v3_bounded
10284,14999,9654,type,0.9387397899649942,previously_discarded,satisfied,violated,0.6436429095273019,test,audited_v3_bounded
10284,14999,372,type,0.03617269544924154,previously_discarded,violated,violated,0.024801653443562905,test,audited_v3_bounded
10284,14999,258,type,0.025087514585764293,previously_discarded,unknown,violated,0.017201146743116208,test,audited_v3_bounded
10284,14999,280,type,,previously_discarded,satisfied,unknown,0.018667911194079605,test,audited_v3_bounded
10284,14999,0,type,,previously_discarded,violated,unknown,0.0,test,audited_v3_bounded
10284,14999,101,type,,previously_discarded,unknown,unknown,0.0067337822521501434,test,audited_v3_bounded
8016,14998,4575,valueRequiresStatement,,previously_discarded,satisfied,satisfied,0.30504067208961194,test,audited_v3_bounded
8016,14998,0,valueRequiresStatement,,previously_discarded,violated,satisfied,0.0,test,audited_v3_bounded
8016,14998,3,valueRequiresStatement,,previously_discarded,unknown,satisfied,0.00020002667022269636,test,audited_v3_bounded
8016,14998,6793,valueRequiresStatement,0.8474301397205589,previously_discarded,satisfied,violated,0.45292705694092544,test,audited_v3_bounded
8016,14998,0,valueRequiresStatement,0.0,previously_discarded,violated,violated,0.0,test,audited_v3_bounded
8016,14998,1223,valueRequiresStatement,0.1525698602794411,previously_discarded,unknown,violated,0.08154420589411922,test,audited_v3_bounded
8016,14998,0,valueRequiresStatement,,previously_discarded,satisfied,unknown,0.0,test,audited_v3_bounded
8016,14998,0,valueRequiresStatement,,previously_discarded,violated,unknown,0.0,test,audited_v3_bounded
8016,14998,2404,valueRequiresStatement,,previously_discarded,unknown,unknown,0.16028803840512068,test,audited_v3_bounded
7151,15001,6643,valueType,,previously_discarded,satisfied,satisfied,0.44283714419038733,test,audited_v3_bounded
7151,15001,0,valueType,,previously_discarded,violated,satisfied,0.0,test,audited_v3_bounded
7151,15001,8,valueType,,previously_discarded,unknown,satisfied,0.0005332977801479901,test,audited_v3_bounded
7151,15001,5735,valueType,0.8019857362606628,previously_discarded,satisfied,violated,0.3823078461435904,test,audited_v3_bounded
7151,15001,2,valueType,0.00027968116347364006,previously_discarded,violated,violated,0.00013332444503699753,test,audited_v3_bounded
7151,15001,1414,valueType,0.19773458257586352,previously_discarded,unknown,violated,0.09426038264115726,test,audited_v3_bounded
7151,15001,328,valueType,,previously_discarded,satisfied,unknown,0.021865208986067596,test,audited_v3_bounded
7151,15001,0,valueType,,previously_discarded,violated,unknown,0.0,test,audited_v3_bounded
7151,15001,871,valueType,,previously_discarded,unknown,unknown,0.05806279581361243,test,audited_v3_bounded
69500,70430,921,conflictWith,,previously_discarded,satisfied,satisfied,0.01307681385773108,train,audited_v3_bounded
69500,70430,3,conflictWith,,previously_discarded,violated,satisfied,4.259548487860287e-05,train,audited_v3_bounded
69500,70430,0,conflictWith,,previously_discarded,unknown,satisfied,0.0,train,audited_v3_bounded
69500,70430,53771,conflictWith,0.7736834532374101,previously_discarded,satisfied,violated,0.7634672724691183,train,audited_v3_bounded
69500,70430,15729,conflictWith,0.22631654676258992,previously_discarded,violated,violated,0.22332812721851483,train,audited_v3_bounded
69500,70430,0,conflictWith,0.0,previously_discarded,unknown,violated,0.0,train,audited_v3_bounded
69500,70430,0,conflictWith,,previously_discarded,satisfied,unknown,0.0,train,audited_v3_bounded
69500,70430,0,conflictWith,,previously_discarded,violated,unknown,0.0,train,audited_v3_bounded
69500,70430,6,conflictWith,,previously_discarded,unknown,unknown,8.519096975720573e-05,train,audited_v3_bounded
159713,159743,13,distinct,,previously_discarded,satisfied,satisfied,8.13807177779308e-05,train,audited_v3_bounded
159713,159743,0,distinct,,previously_discarded,violated,satisfied,0.0,train,audited_v3_bounded
159713,159743,0,distinct,,previously_discarded,unknown,satisfied,0.0,train,audited_v3_bounded
159713,159743,159043,distinct,0.9958049751742187,previously_discarded,satisfied,violated,0.9956179613504191,train,audited_v3_bounded
159713,159743,670,distinct,0.004195024825781245,previously_discarded,violated,violated,0.00419423699317028,train,audited_v3_bounded
159713,159743,0,distinct,0.0,previously_discarded,unknown,violated,0.0,train,audited_v3_bounded
159713,159743,0,distinct,,previously_discarded,satisfied,unknown,0.0,train,audited_v3_bounded
159713,159743,0,distinct,,previously_discarded,violated,unknown,0.0,train,audited_v3_bounded
159713,159743,17,distinct,,previously_discarded,unknown,unknown,0.00010642093863267874,train,audited_v3_bounded
48817,48968,137,inverse,,previously_discarded,satisfied,satisfied,0.0027977454664270545,train,audited_v3_bounded
48817,48968,0,inverse,,previously_discarded,violated,satisfied,0.0,train,audited_v3_bounded
48817,48968,5,inverse,,previously_discarded,unknown,satisfied,0.00010210749877471001,train,audited_v3_bounded
48817,48968,43521,inverse,0.8915132023680276,previously_discarded,satisfied,violated,0.8887640908348309,train,audited_v3_bounded
48817,48968,5,inverse,0.00010242333613290452,previously_discarded,violated,violated,0.00010210749877471001,train,audited_v3_bounded
48817,48968,5291,inverse,0.10838437429583957,previously_discarded,unknown,violated,0.10805015520339814,train,audited_v3_bounded
