addition_only,base_preserved,base_removed,deletion_only,distinct_definitions,distinct_semantic_terms_max,distinct_semantic_terms_mean,distinct_semantic_terms_median,distinct_semantic_terms_p95,distinct_semantic_terms_sum,edges_max,edges_mean,edges_median,edges_p95,edges_sum,family,input_profile,loss_from_R,nodes_max,nodes_mean,nodes_median,nodes_p95,nodes_sum,noop,paired,population,pre_triples_max,pre_triples_mean,pre_triples_median,pre_triples_p95,pre_triples_sum,primary_post_satisfied,primary_post_unknown,primary_post_violated,primary_pre_satisfied,primary_pre_unknown,primary_pre_violated,records,retention_from_R,same_subject_property_replacement,split,subset,unknown_feature_nodes_max,unknown_feature_nodes_mean,unknown_feature_nodes_median,unknown_feature_nodes_p95,unknown_feature_nodes_sum,unresolved_operations,validator_profile,vocabulary_profile
0,0,3013,1179,65,649,70.32359774311318,58.0,137.0,211885,1046,108.71423830069698,82.0,222.0,327556,oneOf,passive,10696,1019,108.73382011284434,81.0,221.0,327615,0,1834,parent_pool,513,22.89744440756721,17.0,58.0,68990,3013,0,0,0,0,3013,3013,0.2197826245532132,1680,overall,F_and_B,210,12.601393959508796,8.0,38.0,37968,0,audited_v3_bounded,existing_train_val_minocc100
0,58160,47218,104317,994,2262,43.31003625045076,35.0,101.0,4563925,4508,59.787469870371424,46.0,148.0,6300284,single,passive,134068,4503,57.44400159426066,43.0,144.0,6053334,0,1061,parent_pool,2253,25.340981988650384,21.0,51.0,2670382,105378,0,0,0,0,105378,105378,0.44009087643978184,0,overall,F_and_B,2241,13.845745791341646,10.0,35.0,1459037,0,audited_v3_bounded,existing_train_val_minocc100
19462,19462,1063,967,34,633,30.54738124238733,19.0,80.0,626985,1016,41.79196102314251,26.0,114.0,857780,symmetric,passive,39127,993,40.86621193666261,25.0,111.0,838779,0,96,parent_pool,508,20.88706455542022,13.0,57.0,428707,20525,0,0,0,0,20525,20525,0.34407899148394017,1,overall,F_and_B,380,13.6073568818514,8.0,41.0,279291,0,audited_v3_bounded,existing_train_val_minocc100
125103,125103,3089,2863,788,767,33.22810315776336,24.0,89.0,4259577,1364,43.94261732401398,28.0,130.0,5633092,type,passive,71810,1300,44.018550299550675,29.0,129.0,5642826,0,226,parent_pool,680,17.647981153270095,9.0,59.0,2262330,128192,0,0,0,0,128192,128192,0.6409535904640954,0,overall,F_and_B,547,9.727525898652022,4.0,35.0,1246991,0,audited_v3_bounded,existing_train_val_minocc100
71332,71332,753,680,22,694,26.210307276132344,19.0,69.0,1889370,1076,31.14886592217521,20.0,92.0,2245366,valueRequiresStatement,passive,127916,1060,31.93923839911216,21.0,93.0,2302340,0,73,parent_pool,537,13.800443920371784,8.0,45.0,994805,72085,0,0,0,0,72085,72085,0.36042319788401056,0,overall,F_and_B,235,4.798404661163904,3.0,13.0,345893,0,audited_v3_bounded,existing_train_val_minocc100
74278,74278,954,841,208,656,71.90824383241174,41.0,304.0,5409801,1218,91.25970331773713,50.0,446.0,6865650,valueType,passive,124769,1215,90.2939706507869,51.0,441.0,6792996,0,113,parent_pool,607,40.79220278604849,18.0,221.0,3068879,75232,0,0,0,0,75232,75232,0.37615811920940395,12,overall,F_and_B,497,10.458687792428753,7.0,30.0,786828,0,audited_v3_bounded,existing_train_val_minocc100
0,13293,9848,19051,325,737,57.278596430577764,38.0,153.0,1325484,1226,80.24856315630267,52.0,216.0,1857032,conflictWith,passive,7043,1210,76.25003241000822,49.0,207.0,1764502,0,4090,parent_pool,612,37.0009074802299,23.0,104.0,856238,23141,0,0,0,0,23141,23141,0.7666644579909886,1686,test,F_and_B,573,15.321723348169915,8.0,54.0,354560,0,audited_v3_bounded,existing_train_val_minocc100
0,27190,38978,64179,242,2147,193.42124591947768,233.0,258.0,12798297,4272,353.69616733164065,428.0,452.0,23403368,distinct,passive,2294,4268,351.298543102406,426.0,449.0,23244722,0,1989,parent_pool,377,26.200066497400556,27.0,39.0,1733606,66168,0,0,0,0,66168,66168,0.966492360725658,1555,test,F_and_B,160,2.1576441784548424,1.0,10.0,142767,0,audited_v3_bounded,existing_train_val_minocc100
17225,17225,1549,1432,67,724,28.46548418024928,23.0,72.0,534411,1398,36.88782358581016,28.0,98.0,692532,inverse,passive,2335,1389,36.38228400980079,28.0,97.0,683041,0,117,parent_pool,698,17.438638542665387,13.0,48.0,327393,18774,0,0,0,0,18774,18774,0.8893836752096262,0,test,F_and_B,676,10.609672951954831,8.0,30.0,199186,0,audited_v3_bounded,existing_train_val_minocc100
14806,14806,417,402,601,610,23.412927806608423,15.0,64.0,356415,1148,31.37016356828483,16.0,94.0,477548,itemRequiresStatement,passive,14776,1147,31.87867043289759,17.0,95.0,485289,0,15,parent_pool,573,10.826315443736451,6.0,39.0,164809,15223,0,0,0,0,15223,15223,0.5074502483416113,0,test,F_and_B,562,7.035406950009854,3.0,28.0,107100,0,audited_v3_bounded,existing_train_val_minocc100
0,0,443,154,44,342,68.80361173814899,58.0,140.0,30480,520,106.23476297968398,82.0,226.0,47062,oneOf,passive,1613,504,106.26185101580135,81.0,226.0,47074,0,289,parent_pool,239,22.96162528216704,17.0,62.0,10172,443,0,0,0,0,443,443,0.21546692607003892,265,test,F_and_B,150,12.724604966139955,7.0,37.0,5637,0,audited_v3_bounded,existing_train_val_minocc100
0,8716,7078,15647,530,483,43.01684183867292,35.0,100.0,679408,738,59.286311257439536,46.0,144.0,936368,single,passive,20123,733,56.94314296568317,43.0,141.0,899360,0,147,parent_pool,368,25.04887932126124,21.0,50.0,395622,15794,0,0,0,0,15794,15794,0.4397360581340312,0,test,F_and_B,356,13.701152336330251,11.0,34.0,216396,0,audited_v3_bounded,existing_train_val_minocc100
2848,2848,171,157,26,384,30.441205697250744,20.0,79.0,91902,684,41.73832394832726,26.0,116.0,126008,symmetric,passive,5872,685,40.810864524677044,25.0,113.0,123208,0,14,parent_pool,342,20.861212321960913,13.0,58.0,62980,3019,0,0,0,0,3019,3019,0.33955685524687884,0,test,F_and_B,309,13.674395495197086,8.0,44.0,41283,0,audited_v3_bounded,existing_train_val_minocc100
18774,18774,450,419,420,616,33.158551810237206,24.0,90.0,637440,1018,43.86423220973783,28.0,128.0,843246,type,passive,10777,1012,43.92873491468997,29.0,127.0,844486,0,31,parent_pool,506,17.616468997086976,9.0,59.0,338659,19224,0,0,0,0,19224,19224,0.6407786407119763,0,test,F_and_B,485,9.714783603828547,4.0,34.0,186757,0,audited_v3_bounded,existing_train_val_minocc100
10662,10662,113,103,19,662,26.059675174013922,19.0,69.0,280793,1032,30.92844547563805,20.0,92.0,333254,valueRequiresStatement,passive,19226,1016,31.726218097447795,21.0,93.0,341850,0,10,parent_pool,515,13.686960556844548,8.0,45.0,147477,10775,0,0,0,0,10775,10775,0.3591546948435052,0,test,F_and_B,201,4.793874709976798,3.0,13.0,51654,0,audited_v3_bounded,existing_train_val_minocc100
11288,11288,136,118,128,582,70.87998949579831,41.0,220.0,809733,1090,89.79674369747899,50.0,322.0,1025838,valueType,passive,18576,1082,88.87167366946778,51.0,317.0,1015270,0,18,parent_pool,543,40.00796568627451,18.0,159.0,457051,11424,0,0,0,0,11424,11424,0.3808,2,test,F_and_B,497,10.405812324929972,7.0,29.0,118876,0,audited_v3_bounded,existing_train_val_minocc100
0,61307,45734,88123,488,1550,57.31249708055792,38.0,154.0,6134787,3032,80.1796507880158,52.0,214.0,8582510,conflictWith,passive,33816,3027,76.27291411702058,49.0,205.0,8164329,0,18918,parent_pool,1513,36.937500583888415,23.0,102.0,3953827,107041,0,0,0,0,107041,107041,0.7599267342056127,8067,train,F_and_B,1466,15.298876131575751,8.0,54.0,1637607,0,audited_v3_bounded,existing_train_val_minocc100
0,126629,182262,299827,471,2191,193.09845544221102,233.0,258.0,59646375,4302,353.0102851815042,428.0,452.0,109041700,distinct,passive,10595,4301,350.6107138116682,426.0,449.0,108300494,0,9064,parent_pool,550,26.219812166751378,27.0,39.0,8099064,308891,0,0,0,0,308891,308891,0.9668373575054932,7152,train,F_and_B,301,2.1587647422553586,1.0,10.0,666823,0,audited_v3_bounded,existing_train_val_minocc100
80047,80047,7269,6648,86,1006,28.30552247010857,23.0,71.0,2471525,1934,36.595790004122954,28.0,96.0,3195398,inverse,passive,10909,1931,36.0964428054423,28.0,95.0,3151797,0,621,parent_pool,966,17.29337120344496,13.0,47.0,1509988,87316,0,0,0,0,87316,87316,0.888938661236956,0,train,F_and_B,948,10.46896330569426,8.0,30.0,914108,0,audited_v3_bounded,existing_train_val_minocc100
69412,69412,1924,1838,1088,628,23.661811707973534,15.0,64.0,1687939,1168,31.808343613322865,16.0,94.0,2269080,itemRequiresStatement,passive,68665,1168,32.31118930133453,17.0,95.0,2304951,0,86,parent_pool,583,10.842856341818997,6.0,38.0,773486,71336,0,0,0,0,71336,71336,0.5095392175770173,0,train,F_and_B,571,6.920264663003252,3.0,28.0,493664,0,audited_v3_bounded,existing_train_val_minocc100
0,0,2122,835,61,649,70.31385485391141,57.0,135.0,149206,1046,108.7219604147031,80.0,224.0,230708,oneOf,passive,7474,1019,108.71677662582469,81.0,222.0,230697,0,1287,parent_pool,513,22.960414703110274,17.0,57.0,48722,2122,0,0,0,0,2122,2122,0.22113380575239683,1174,train,F_and_B,210,12.543355325164939,8.0,38.0,26617,0,audited_v3_bounded,existing_train_val_minocc100
0,40721,32945,72931,893,2262,43.37158254825835,35.0,102.0,3195011,4508,59.910867971655854,46.0,148.0,4413394,single,passive,93946,4503,57.57341242907176,43.0,145.0,4241203,0,735,parent_pool,2253,25.383949176010642,21.0,51.0,1869934,73666,0,0,0,0,73666,73666,0.4395031382001289,0,train,F_and_B,2241,13.85750549778731,10.0,35.0,1020827,0,audited_v3_bounded,existing_train_val_minocc100
13697,13697,731,667,32,633,30.543873024674244,19.0,81.0,440687,1016,41.827280288328254,26.0,114.0,603484,symmetric,passive,27348,993,40.88667868034378,25.0,111.0,589913,0,64,parent_pool,508,20.905115054061547,13.0,57.0,301619,14428,0,0,0,0,14428,14428,0.34536576024511684,1,train,F_and_B,380,13.636470751316883,7.0,42.0,196747,0,audited_v3_bounded,existing_train_val_minocc100
87594,87594,2149,1992,705,767,33.188560667684385,24.0,89.0,2978441,1364,43.88819183668921,28.0,130.0,3938658,type,passive,50258,1300,43.9673400710919,29.0,129.0,3945761,0,157,parent_pool,680,17.630734430540542,9.0,59.0,1582235,89743,0,0,0,0,89743,89743,0.6410168498796437,0,train,F_and_B,547,9.74238659282618,4.0,36.0,874311,0,audited_v3_bounded,existing_train_val_minocc100
49887,49887,517,463,22,694,26.238572335528925,19.0,69.0,1322529,1076,31.195143242599794,20.0,92.0,1572360,valueRequiresStatement,passive,89596,1060,31.98172764066344,21.0,93.0,1612007,0,54,parent_pool,537,13.823605269423062,8.0,45.0,696765,50404,0,0,0,0,50404,50404,0.3600285714285714,0,train,F_and_B,235,4.796246329656377,3.0,13.0,241750,0,audited_v3_bounded,existing_train_val_minocc100
51827,51827,650,583,188,656,72.21054938353946,41.0,341.0,3789393,1218,91.71633286963812,50.0,490.0,4812998,valueType,passive,87524,1215,90.74346856718181,51.0,483.0,4761945,0,67,parent_pool,607,41.01880823980029,18.0,240.0,2152544,52477,0,0,0,0,52477,52477,0.37483303690687925,6,train,F_and_B,444,10.495988718867313,7.0,30.0,550798,0,audited_v3_bounded,existing_train_val_minocc100
0,13106,9824,18933,335,746,56.890536415176626,37.0,152.0,1304500,1338,79.38560837331008,52.0,208.0,1820312,conflictWith,passive,7254,1170,75.50854775403401,49.0,200.0,1731411,0,3997,parent_pool,668,36.558787614478845,23.0,99.0,838293,22930,0,0,0,0,22930,22930,0.7596739994699179,1669,val,F_and_B,562,15.311164413432184,8.0,53.0,351085,0,audited_v3_bounded,existing_train_val_minocc100
0,27340,38830,64215,255,2137,192.36767417258577,233.0,258.0,12728969,4244,351.5677195103521,428.0,452.0,23263236,distinct,passive,2291,4238,349.163412422548,426.0,449.0,23104143,0,1955,parent_pool,410,26.248874112135407,27.0,39.0,1736888,66170,0,0,0,0,66170,66170,0.9665356918537562,1558,val,F_and_B,215,2.2330965694423455,1.0,10.0,147764,0,audited_v3_bounded,existing_train_val_minocc100
17206,17206,1485,1349,68,711,28.629126317479,23.0,71.0,535107,1400,37.018458081429564,28.0,98.0,691912,inverse,passive,2324,1400,36.518645337328124,28.0,95.0,682570,0,136,parent_pool,699,17.50414638061099,13.0,48.0,327170,18691,0,0,0,0,18691,18691,0.8894123245300976,0,val,F_and_B,691,10.583382376544861,8.0,30.0,197814,0,audited_v3_bounded,existing_train_val_minocc100
14917,14917,427,415,585,461,23.124478623566215,15.0,63.0,354822,870,30.87604275286757,16.0,94.0,473762,itemRequiresStatement,passive,14656,868,31.383342022940564,17.0,95.0,481546,0,12,parent_pool,434,10.535909801876954,6.0,37.0,161663,15344,0,0,0,0,15344,15344,0.5114666666666666,0,val,F_and_B,421,6.7020333680917625,3.0,27.0,102836,0,audited_v3_bounded,existing_train_val_minocc100
0,0,448,190,38,264,71.87276785714286,63.0,136.0,32199,460,111.12946428571429,88.0,220.0,49786,oneOf,passive,1609,460,111.25892857142857,87.0,220.0,49844,0,258,parent_pool,131,22.535714285714285,18.0,60.0,10096,448,0,0,0,0,448,448,0.2177929022848809,241,val,F_and_B,103,12.754464285714286,8.0,39.0,5714,0,audited_v3_bounded,existing_train_val_minocc100
0,8723,7195,15739,577,655,43.31612011559241,35.0,99.0,689506,1288,59.71365749466013,46.0,146.0,950522,single,passive,19999,1287,57.34206558612891,44.0,143.0,912771,0,179,parent_pool,643,25.431963814549565,21.0,52.0,404826,15918,0,0,0,0,15918,15918,0.44318846228805303,0,val,F_and_B,635,13.934790802864681,10.0,35.0,221814,0,audited_v3_bounded,existing_train_val_minocc100
2917,2917,161,143,23,497,30.66796621182586,19.5,79.0,94396,836,41.67901234567901,26.0,112.0,128288,symmetric,passive,5907,837,40.824561403508774,25.0,108.0,125658,0,18,parent_pool,418,20.827810266406757,13.0,56.0,64108,3078,0,0,0,0,3078,3078,0.3425709515859766,0,val,F_and_B,379,13.405133203378817,8.0,39.0,41261,0,audited_v3_bounded,existing_train_val_minocc100
18735,18735,490,452,415,568,33.4822366710013,24.0,91.0,643696,1034,44.275058517555266,28.0,130.0,851188,type,passive,10775,1031,44.3474122236671,29.0,129.0,852579,0,38,parent_pool,514,17.76,9.0,61.0,341436,19225,0,0,0,0,19225,19225,0.6408333333333334,0,val,F_and_B,503,9.670897269180754,4.0,35.0,185923,0,audited_v3_bounded,existing_train_val_minocc100
10783,10783,123,114,18,666,26.22849807445443,19.0,69.0,286048,1036,31.15275994865212,20.0,92.0,339752,valueRequiresStatement,passive,19094,1019,31.953328443058865,21.0,93.0,348483,0,9,parent_pool,517,13.805519897304237,8.0,45.0,150563,10906,0,0,0,0,10906,10906,0.3635333333333333,0,val,F_and_B,213,4.812855309004218,3.0,13.0,52489,0,audited_v3_bounded,existing_train_val_minocc100
11163,11163,168,140,133,476,71.5448768864178,41.0,238.0,810675,814,90.61989233077398,50.0,330.0,1026814,valueType,passive,18669,806,89.64619186303062,51.0,327.0,1015781,0,28,parent_pool,405,40.53340393610449,18.0,162.0,459284,11331,0,0,0,0,11331,11331,0.3777,4,val,F_and_B,361,10.33924631541788,7.0,30.0,117154,0,audited_v3_bounded,existing_train_val_minocc100
4981,5163,80,0,195,2137,27.597558649628077,22.0,52.0,144694,4250,35.80850658020218,24.0,68.0,187744,overall,passive,1905551,4246,35.79973297730307,25.0,66.0,187698,0,262,parent_pool,362,13.783330154491702,11.0,29.0,72266,5243,0,0,0,0,5243,5243,0.0027438855261216017,248,overall,F_and_B_minus_A,211,6.535952698836544,5.0,15.0,34268,0,audited_v3_bounded,existing_train_val_minocc100
761,785,23,0,77,2111,28.558168316831683,22.0,56.0,23075,4216,37.301980198019805,24.0,76.0,30140,overall,passive,285812,4212,37.34405940594059,25.0,74.0,30174,0,47,parent_pool,136,13.618811881188119,11.0,29.0,11004,808,0,0,0,0,808,808,0.002819063568487893,44,test,F_and_B_minus_A,84,6.241336633663367,5.0,14.0,5043,0,audited_v3_bounded,existing_train_val_minocc100
3500,3629,44,0,159,2137,27.74652872311462,22.0,51.0,101913,4250,36.2673563844269,24.0,64.0,133210,overall,passive,1333882,4246,36.23686359923768,25.0,63.0,133098,0,173,parent_pool,362,13.778655050367547,11.0,28.0,50609,3673,0,0,0,0,3673,3673,0.00274605530239878,164,train,F_and_B_minus_A,211,6.632453035665669,5.0,15.0,24361,0,audited_v3_bounded,existing_train_val_minocc100
720,749,13,0,61,197,25.860892388451443,22.0,53.0,19706,374,32.01312335958005,24.0,72.0,24394,overall,passive,285857,374,32.05511811023622,25.0,68.0,24426,0,42,parent_pool,103,13.98031496062992,11.0,30.0,10653,762,0,0,0,0,762,762,0.002658581601359296,40,val,F_and_B_minus_A,74,6.383202099737533,5.0,16.0,4864,0,audited_v3_bounded,existing_train_val_minocc100
0,167,2,0,19,487,64.01775147928994,54.0,100.0,10819,746,88.75739644970415,70.0,146.0,15000,conflictWith,passive,201056,729,86.50887573964496,68.0,143.0,14620,0,169,parent_pool,362,41.8698224852071,31.0,71.0,7076,169,0,0,0,0,169,169,0.0008398558827183502,166,overall,F_and_B_minus_A,211,12.733727810650887,11.0,20.0,2152,0,audited_v3_bounded,existing_train_val_minocc100
0,13,3,0,5,2137,759.875,204.5,2116.0,12158,4250,1508.25,399.0,4218.0,24132,distinct,passive,456393,4246,1504.5,398.0,4216.0,24072,0,16,parent_pool,31,17.625,13.5,30.0,282,16,0,0,0,0,16,16,3.505627627851335e-05,16,overall,F_and_B_minus_A,21,9.9375,9.0,19.0,159,0,audited_v3_bounded,existing_train_val_minocc100
2,2,1,0,3,38,21.666666666666668,17.0,38.0,65,54,30.0,20.0,54.0,90,inverse,passive,140346,51,29.0,21.0,51.0,87,0,1,parent_pool,26,14.0,9.0,26.0,42,3,0,0,0,0,3,3,2.137528589444884e-05,0,overall,F_and_B_minus_A,16,9.0,8.0,16.0,27,0,audited_v3_bounded,existing_train_val_minocc100
3781,3781,2,0,104,187,24.121860956912503,22.0,37.0,91253,288,28.153846153846153,24.0,52.0,106506,itemRequiresStatement,passive,196217,286,28.570975416336243,25.0,49.0,108084,0,2,parent_pool,143,12.759450171821307,11.0,23.0,48269,3783,0,0,0,0,3783,3783,0.018915,0,overall,F_and_B_minus_A,130,5.7861485593444355,4.0,14.0,21889,0,audited_v3_bounded,existing_train_val_minocc100
0,0,67,0,30,328,84.49253731343283,80.0,183.0,5661,482,125.01492537313433,100.0,236.0,8376,oneOf,passive,13642,480,124.13432835820896,99.0,237.0,8317,0,67,parent_pool,152,33.62686567164179,28.0,79.0,2253,67,0,0,0,0,67,67,0.0048873003136625575,66,overall,F_and_B_minus_A,100,22.223880597014926,17.0,61.0,1489,0,audited_v3_bounded,existing_train_val_minocc100
0,2,3,0,5,150,67.2,64.0,150.0,336,210,90.4,78.0,210.0,452,single,passive,239441,205,86.6,76.0,205.0,433,0,5,parent_pool,105,44.8,39.0,105.0,224,5,0,0,0,0,5,5,2.088153487633955e-05,0,overall,F_and_B_minus_A,63,27.4,27.0,63.0,137,0,audited_v3_bounded,existing_train_val_minocc100
0,0,1,0,1,19,19.0,19.0,19.0,19,28,28.0,28.0,28.0,28,symmetric,passive,59651,26,26.0,26.0,26.0,26,0,1,parent_pool,14,14.0,14.0,14.0,14,1,0,0,0,0,1,1,1.6763897270837523e-05,0,overall,F_and_B_minus_A,7,7.0,7.0,7.0,7,0,audited_v3_bounded,existing_train_val_minocc100
39,39,0,0,14,104,33.35897435897436,36.0,73.0,1301,170,40.41025641025641,40.0,100.0,1576,type,passive,199963,170,41.1025641025641,41.0,100.0,1603,0,0,parent_pool,80,16.333333333333332,16.0,47.0,637,39,0,0,0,0,39,39,0.0001949980500194998,0,overall,F_and_B_minus_A,75,11.102564102564102,9.0,36.0,433,0,audited_v3_bounded,existing_train_val_minocc100
1148,1148,0,0,7,181,19.711672473867594,17.0,30.0,22629,210,27.04703832752613,26.0,38.0,31050,valueRequiresStatement,passive,198853,207,26.06445993031359,24.0,37.0,29922,0,0,parent_pool,104,11.54006968641115,11.0,17.0,13248,1148,0,0,0,0,1148,1148,0.005739971300143499,0,overall,F_and_B_minus_A,80,6.808362369337979,6.0,10.0,7816,0,audited_v3_bounded,existing_train_val_minocc100
11,11,1,0,7,61,37.75,33.5,58.0,453,70,44.5,40.0,70.0,534,valueType,passive,199989,71,44.5,39.0,71.0,534,0,1,parent_pool,33,18.416666666666668,16.5,33.0,221,12,0,0,0,0,12,12,5.9999700001499995e-05,0,overall,F_and_B_minus_A,28,13.25,13.0,20.0,159,0,audited_v3_bounded,existing_train_val_minocc100
0,22,0,0,4,134,70.04545454545455,65.0,100.0,1541,176,96.72727272727273,80.0,146.0,2128,conflictWith,passive,30162,170,94.5,78.5,144.0,2079,0,22,parent_pool,85,46.22727272727273,38.0,71.0,1017,22,0,0,0,0,22,22,0.0007288629737609329,22,test,F_and_B_minus_A,18,11.5,11.5,17.0,253,0,audited_v3_bounded,existing_train_val_minocc100
0,2,0,0,2,2111,1069.5,1069.5,2111.0,2139,4216,2136.0,2136.0,4216.0,4272,distinct,passive,68460,4212,2128.0,2128.0,4212.0,4256,0,2,parent_pool,28,20.5,20.5,28.0,41,2,0,0,0,0,2,2,2.9213286202564926e-05,2,test,F_and_B_minus_A,13,9.0,9.0,13.0,18,0,audited_v3_bounded,existing_train_val_minocc100
0,0,0,0,0,,,,,0,,,,,0,inverse,passive,21109,,,,,0,0,0,parent_pool,,,,,0,0,0,0,0,0,0,0,0.0,0,test,F_and_B_minus_A,,,,,0,0,audited_v3_bounded,existing_train_val_minocc100
593,593,0,0,43,186,23.699831365935918,22.0,34.0,14054,274,27.30860033726813,24.0,44.0,16194,itemRequiresStatement,passive,29406,266,27.752107925801013,25.0,41.0,16457,0,0,parent_pool,136,12.413153456998314,11.0,21.0,7361,593,0,0,0,0,593,593,0.01976732557751925,0,test,F_and_B_minus_A,84,5.389544688026981,4.0,11.0,3196,0,audited_v3_bounded,existing_train_val_minocc100
0,0,20,0,13,151,83.55,89.5,128.0,1671,236,130.7,118.0,210.0,2614,oneOf,passive,2036,237,130.85,117.0,210.0,2617,0,20,parent_pool,67,23.55,22.0,51.0,471,20,0,0,0,0,20,20,0.009727626459143969,20,test,F_and_B_minus_A,47,15.8,11.0,38.0,316,0,audited_v3_bounded,existing_train_val_minocc100
0,0,1,0,1,25,25.0,25.0,25.0,25,38,38.0,38.0,38.0,38,single,passive,35916,35,35.0,35.0,35.0,35,0,1,parent_pool,19,19.0,19.0,19.0,19,1,0,0,0,0,1,1,2.7841968984046552e-05,0,test,F_and_B_minus_A,9,9.0,9.0,9.0,9,0,audited_v3_bounded,existing_train_val_minocc100
